"","LATITUDE","LONGITUDE","POPULATION","gdd","precip","TRACT"
"498",33.646508,-86.697736,2978,5763,5409,"011804"
"499",33.624677,-86.75286,2957,6292,NA,"011901"
"500",33.594608,-86.736218,2337,6292,NA,"011904"
"501",33.592101,-86.889028,4408,6292,NA,"012001"
"502",33.599843,-86.818302,6387,6292,NA,"012002"
"503",33.603457,-86.936661,4146,6292,NA,"012103"
"504",33.603376,-86.969585,3024,6292,NA,"012104"
"505",33.552857,-87.149358,4160,6130,5712,"012200"
"506",33.523666,-87.053321,3829,6130,5712,"012302"
"507",33.501948,-86.965037,2611,6130,5712,"012304"
"508",33.481721,-86.981735,7947,6130,5712,"012305"
"509",33.56394,-86.883245,3737,6292,NA,"012401"
"510",33.56034,-86.903383,3077,6292,NA,"012402"
"511",33.582803,-86.966157,3592,6292,NA,"012403"
"512",33.537252,-86.952639,4454,6130,5712,"012500"
"513",33.565151,-86.679103,2973,6292,NA,"012602"
"514",33.545933,-86.65079,3537,6292,NA,"012701"
"515",33.474401,-86.682655,5593,6292,NA,"012703"
"516",33.503921,-86.598321,2131,6292,NA,"012704"
"517",33.460016,-86.738807,2759,6292,NA,"012802"
"518",33.459139,-86.725205,4734,6292,NA,"012803"
"519",33.450488,-86.776228,4277,6292,NA,"012905"
"520",33.418262,-86.786195,6671,6292,NA,"012906"
"521",33.398394,-86.773887,4831,6292,NA,"012907"
"522",33.400146,-86.798821,4746,6292,NA,"012908"
"523",33.426652,-86.733283,3347,6292,NA,"012910"
"524",33.43384,-86.760847,5757,6292,NA,"012911"
"525",33.383831,-86.793416,5473,6130,5712,"012912"
"526",33.377048,-86.790524,4614,6130,5712,"012913"
"527",33.456281,-86.79352,1927,6292,NA,"012914"
"528",33.433694,-86.800129,6083,6292,NA,"012915"
"529",33.465232,-86.857652,1514,6292,NA,"013002"
"530",33.447909,-86.88944,4508,6130,5712,"013100"
"531",33.462098,-86.907825,2292,6130,5712,"013200"
"532",33.433909,-86.932291,3588,6130,5712,"013300"
"533",33.456996,-86.936096,4838,6130,5712,"013400"
"534",33.44179,-86.942992,3511,6130,5712,"013601"
"535",33.412855,-86.973183,2122,6130,5712,"013801"
"536",33.468626,-86.958537,1704,6130,5712,"013901"
"537",33.445013,-86.981392,2141,6130,5712,"013902"
"538",33.470751,-87.056853,4011,6130,5712,"014001"
"539",33.414711,-87.04078,3656,6130,5712,"014002"
"540",33.410333,-87.148621,4918,6130,5712,"014102"
"541",33.347042,-87.020387,3317,6130,5712,"014104"
"542",33.357922,-86.993368,4186,6130,5712,"014105"
"543",33.301176,-86.98728,12502,6130,5712,"014203"
"544",33.336938,-86.897753,9787,6130,5712,"014204"
"545",33.362418,-86.957891,2802,6130,5712,"014301"
"546",33.407018,-86.882682,5666,6130,5712,"014302"
"547",33.432428,-86.81836,5433,6292,NA,"014404"
"548",33.421262,-86.829825,3929,6130,5712,"014405"
"549",33.405113,-86.8295,5759,6130,5712,"014406"
"550",33.367374,-86.812135,3648,6130,5712,"014408"
"551",33.392415,-86.816362,3309,6130,5712,"014409"
"552",33.34991,-86.842924,5180,6130,5712,"014410"
"553",33.401437,-86.849521,4162,6130,5712,"014412"
"554",33.374703,-86.852,8852,6130,5712,"014413"
"555",33.919354,-88.121108,4689,6029,5733,"030000"
"556",33.75894,-88.116278,5713,6029,5733,"030100"
"557",33.591614,-88.087706,4162,6029,5733,"030200"
"558",34.805418,-87.673756,1959,5862,NA,"010100"
"559",34.797264,-87.681375,1953,5862,NA,"010200"
"560",34.798057,-87.689592,1513,5862,NA,"010300"
"561",34.814863,-87.691612,2871,5862,NA,"010400"
"562",34.811251,-87.673273,2740,5862,NA,"010600"
"563",34.810432,-87.651104,2098,5862,NA,"010700"
"564",34.817998,-87.633365,3797,5862,NA,"010800"
"565",34.830813,-87.656475,7081,5862,NA,"010900"
"566",34.82826,-87.681312,4612,5862,NA,"011000"
"567",34.866172,-87.69216,5919,5862,NA,"011101"
"568",34.852745,-87.683902,4465,5862,NA,"011102"
"569",34.848982,-87.793789,4023,5862,NA,"011200"
"570",34.935575,-87.947319,2353,5356,NA,"011300"
"571",34.929766,-87.778881,6563,5862,NA,"011400"
"572",34.84662,-87.611911,6260,5862,NA,"011501"
"573",34.918003,-87.645098,5231,5862,NA,"011502"
"574",34.962698,-87.521201,5073,5862,NA,"011602"
"575",34.89551,-87.535463,4478,5862,NA,"011603"
"576",34.853834,-87.478699,6610,5862,NA,"011604"
"577",34.912196,-87.39193,4480,5862,NA,"011700"
"578",34.910405,-87.288847,4922,5862,NA,"011801"
"579",34.816693,-87.290527,3708,5862,NA,"011802"
"580",34.645768,-87.178739,1668,5707,5716,"979100"
"581",34.67983,-87.363119,4655,5707,5716,"979200"
"582",34.567672,-87.399864,4615,5707,5716,"979300"
"583",34.484395,-87.271793,4514,5707,5716,"979400"
"584",34.567398,-87.204768,6071,5707,5716,"979500"
"585",34.527248,-87.148258,5481,5707,5716,"979600"
"586",34.412221,-87.155709,2124,5707,5716,"979700"
"587",34.461516,-87.315474,3269,5707,5716,"979800"
"588",34.464797,-87.451379,1942,5707,5716,"979900"
"589",32.61002,-85.464016,5133,6349,5357,"040200"
"590",32.601997,-85.470184,2470,6349,5357,"040300"
"591",32.581579,-85.481453,6960,6349,5357,"040400"
"592",32.572485,-85.465977,7652,6349,5357,"040500"
"593",32.619198,-85.505698,4152,6443,5255,"040602"
"594",32.593945,-85.5188,988,6443,5255,"040603"
"595",32.575827,-85.517216,5146,6443,5255,"040604"
"596",32.599535,-85.490767,3977,6443,5255,"040700"
"597",32.607979,-85.491605,3750,6443,5255,"040800"
"598",32.627978,-85.483366,3264,6443,5255,"040901"
"599",32.619306,-85.472487,5201,6349,5357,"040902"
"600",32.628471,-85.550219,7236,6443,5255,"041000"
"601",32.638316,-85.429817,9042,6018,5473,"041100"
"602",32.672737,-85.3812,4400,6018,5473,"041200"
"603",32.647841,-85.393905,3325,6018,5473,"041300"
"604",32.633088,-85.384367,3565,6018,5473,"041400"
"605",32.655195,-85.362473,3226,6018,5473,"041600"
"606",32.616032,-85.351615,8528,6018,5473,"041700"
"607",32.697849,-85.227132,6705,6426,NA,"041800"
"608",32.58626,-85.139753,7623,6426,NA,"041900"
"609",32.522705,-85.043524,6621,6808,4675,"042002"
"610",32.488515,-85.13749,3645,6426,NA,"042003"
"611",32.487731,-85.088637,9990,6426,NA,"042004"
"612",32.50876,-85.115328,5181,6426,NA,"042005"
"613",32.526506,-85.097845,1998,6426,NA,"042006"
"614",32.501673,-85.39272,3643,6349,5357,"042101"
"615",32.518695,-85.3027,6826,6349,5357,"042102"
"616",34.865062,-86.874633,4257,5732,5689,"020101"
"617",34.953961,-86.839272,6317,5732,5689,"020102"
"618",34.855229,-86.995388,4820,5732,5689,"020201"
"619",34.927529,-86.961663,4957,5732,5689,"020202"
"620",34.916822,-87.143163,3583,5732,5689,"020300"
"621",34.804541,-87.127102,5961,5732,5689,"020401"
"622",34.79611,-87.042959,5404,5732,5689,"020402"
"623",34.80122,-86.989955,2805,5732,5689,"020500"
"624",34.813947,-86.980229,4140,5732,5689,"020600"
"625",34.812232,-86.956877,2062,5732,5689,"020700"
"626",34.818785,-86.842159,8032,5732,5689,"020801"
"627",34.780843,-86.844789,8228,5732,5689,"020802"
"628",34.790358,-86.950232,3755,5732,5689,"020900"
"629",34.786718,-86.983793,2445,5732,5689,"021000"
"630",34.739052,-86.97791,6578,5732,5689,"021100"
"631",34.705685,-86.822337,9438,5430,NA,"021200"
"632",32.199776,-86.516572,3620,6708,5307,"780800"
"633",32.271273,-86.721297,2932,6708,5307,"781000"
"634",32.138836,-86.718148,1861,6708,5307,"781100"
"635",32.020163,-86.578513,2886,6378,5736,"781200"
"636",32.445968,-85.524288,1403,6443,5255,"231400"
"637",32.538816,-85.697906,3156,6443,5255,"231500"
"638",32.42051,-85.782852,1187,6583,5321,"231601"
"639",32.398181,-85.719599,1559,6583,5321,"231602"
"640",32.459235,-85.741121,1307,6583,5321,"231603"
"641",32.430946,-85.706445,2113,6583,5321,"231700"
"642",32.439445,-85.681692,1262,6583,5321,"231800"
"643",32.417436,-85.713865,1940,6583,5321,"231900"
"644",32.423682,-85.688901,1531,6583,5321,"232000"
"645",32.409102,-85.71966,1935,6583,5321,"232100"
"646",32.363856,-85.912187,2309,6583,5321,"232200"
"647",32.303551,-85.622168,1750,6583,5321,"232300"
"648",34.773976,-86.565556,760,5984,5434,"000201"
"649",34.777024,-86.574405,4399,5984,5434,"000202"
"650",34.783592,-86.590387,3954,5984,5434,"000301"
"651",34.782598,-86.60713,3650,5984,5434,"000302"
"652",34.801107,-86.607467,4886,5984,5434,"000403"
"653",34.774423,-86.630579,1807,5984,5434,"000501"
"654",34.767771,-86.633749,2333,5984,5434,"000502"
"655",34.763502,-86.625863,1878,5984,5434,"000503"
"656",34.753586,-86.634242,1598,5984,5434,"000601"
"657",34.754797,-86.619025,1992,5984,5434,"000602"
"658",34.766786,-86.602584,2997,5984,5434,"000701"
"659",34.754894,-86.603469,2651,5984,5434,"000702"
"660",34.756482,-86.553205,4193,5984,5434,"000901"
"661",34.743524,-86.557682,2061,5984,5434,"000902"
"662",34.742081,-86.571563,2882,5984,5434,"001000"
"663",34.733275,-86.606773,3380,5984,5434,"001200"
"664",34.741345,-86.639572,3868,5984,5434,"001301"
"665",34.74182,-86.620381,1844,5984,5434,"001302"
"666",34.738757,-86.706455,1579,5984,5434,"001401"
"667",34.723006,-86.673372,4853,5984,5434,"001402"
"668",34.729535,-86.62768,4946,5984,5434,"001500"
"669",34.726452,-86.567663,1871,5984,5434,"001700"
"670",34.728726,-86.546235,3571,5984,5434,"001801"
"671",34.71015,-86.555755,3386,5984,5434,"001901"
"672",34.687759,-86.540118,1333,5984,5434,"001902"
"673",34.687841,-86.561144,2484,5984,5434,"001903"
"674",34.711608,-86.580487,2095,5984,5434,"002000"
"675",34.717936,-86.606141,3495,5984,5434,"002100"
"676",34.715567,-86.630564,2101,5984,5434,"002200"
"677",34.704951,-86.618937,5172,5984,5434,"002300"
"678",34.691894,-86.620639,4744,5984,5434,"002400"
"679",34.698764,-86.603745,3427,5984,5434,"002501"
"680",34.68,-86.59204,3082,5984,5434,"002502"
"681",34.691928,-86.574665,4036,5984,5434,"002600"
"682",34.659537,-86.562755,2534,5984,5434,"002701"
"683",34.658258,-86.546967,4039,5984,5434,"002721"
"684",34.65793,-86.532146,3074,5984,5434,"002722"
"685",34.659116,-86.577467,3894,5984,5434,"002801"
"686",34.613828,-86.577713,5829,5984,5434,"002802"
"687",34.636852,-86.55345,4535,5984,5434,"002911"
"688",34.637567,-86.531762,2466,5984,5434,"002912"
"689",34.614422,-86.555345,6224,5984,5434,"002921"
"690",34.613937,-86.53542,4387,5984,5434,"002922"
"691",34.752279,-86.587001,3086,5984,5434,"003000"
"692",34.733548,-86.586928,2982,5984,5434,"003100"
"693",34.871934,-86.445296,9355,5614,NA,"010100"
"694",34.784288,-86.424332,5516,5604,5694,"010200"
"695",34.941772,-86.585865,8125,5614,NA,"010301"
"696",34.938564,-86.50528,3868,5614,NA,"010302"
"697",34.950845,-86.689161,6027,5614,NA,"010401"
"698",34.912902,-86.726513,6736,5732,5689,"010402"
"699",34.836615,-86.745275,11342,5732,5689,"010501"
"700",34.854687,-86.695898,2926,5984,5434,"010502"
"701",34.76219,-86.755899,4288,5984,5434,"010612"
"702",34.791465,-86.695588,6759,5984,5434,"010621"
"703",34.753698,-86.669234,9764,5984,5434,"010622"
"704",34.79145,-86.731072,5845,5984,5434,"010623"
"705",34.790878,-86.76729,8187,5430,NA,"010624"
"706",34.862891,-86.583332,7848,5984,5434,"010701"
"707",34.822709,-86.532512,7199,5984,5434,"010702"
"708",34.779878,-86.492164,9826,5984,5434,"010800"
"709",34.664353,-86.476476,12621,5984,5434,"010901"
"710",34.668867,-86.390533,3124,5604,5694,"010902"
"711",34.737491,-86.764066,9111,5984,5434,"011011"
"712",34.737047,-86.726284,5976,5984,5434,"011012"
"713",34.713037,-86.723815,5058,5984,5434,"011013"
"714",34.715355,-86.760687,8722,5984,5434,"011014"
"715",34.68733,-86.759882,3912,5984,5434,"011021"
"716",34.697363,-86.72726,6466,5984,5434,"011022"
"717",34.691721,-86.64025,1955,5984,5434,"011100"
"718",34.647921,-86.728141,8316,5984,5434,"011200"
"719",34.580066,-86.470389,5242,5984,5434,"011300"
"720",34.545942,-86.394651,4339,5856,5480,"011400"
"721",32.501122,-87.816334,5235,6195,NA,"972900"
"722",32.307323,-87.791016,4762,6195,NA,"973000"
"723",32.310968,-87.601745,2150,6195,NA,"973100"
"724",32.070453,-87.745497,2473,6639,5781,"973200"
"725",32.078343,-87.919481,2088,6639,5781,"973300"
"726",32.478353,-87.865497,4319,6195,NA,"973400"
"727",34.231873,-87.691843,5087,6210,NA,"964000"
"728",34.267105,-87.857384,2767,6210,NA,"964100"
"729",34.21848,-88.099196,1560,5724,5972,"964200"
"730",34.171543,-87.971606,4457,5724,5972,"964300"
"731",34.123533,-88.001985,5818,5724,5972,"964400"
"732",34.038381,-87.751752,2175,5627,NA,"964500"
"733",33.975697,-87.904598,3298,5627,NA,"964600"
"734",33.9456,-87.805626,5614,5627,NA,"964700"
"735",34.388401,-86.151111,2662,5856,5480,"030100"
"736",34.524645,-86.216866,5381,5604,5694,"030201"
"737",34.466568,-86.306771,4820,5856,5480,"030202"
"738",34.409186,-86.462417,6430,5828,5333,"030300"
"739",34.323607,-86.521394,4583,5828,5333,"030401"
"740",34.361094,-86.51358,3453,5828,5333,"030402"
"741",34.330449,-86.45795,7454,5828,5333,"030500"
"742",34.304862,-86.338996,6510,5828,5333,"030600"
"743",34.308608,-86.275652,3724,5856,5480,"030701"
"744",34.34461,-86.25683,4024,5856,5480,"030702"
"745",34.286627,-86.194533,5014,5856,5480,"030801"
"746",34.254023,-86.168566,7726,5856,5480,"030802"
"747",34.243787,-86.212359,4267,5828,5333,"030902"
"748",34.275938,-86.22271,5492,5856,5480,"030903"
"749",34.257488,-86.261686,5409,5828,5333,"030904"
"750",34.192419,-86.319759,6028,5828,5333,"031000"
"751",34.199779,-86.186767,4688,5828,5333,"031100"
"752",34.209975,-86.148296,5354,5353,NA,"031200"
"753",30.690616,-88.04837,1416,7308,NA,"000200"
"754",30.697693,-88.061296,1233,7308,NA,"000401"
"755",30.701312,-88.049123,103,7308,NA,"000402"
"756",30.700337,-88.068235,1815,7308,NA,"000500"
"757",30.709592,-88.076123,2897,7308,NA,"000600"
"758",30.712998,-88.086667,2162,7308,NA,"000701"
"759",30.720961,-88.094251,2451,7308,NA,"000702"
"760",30.707199,-88.092612,4029,7308,NA,"000800"
"761",30.690083,-88.073105,1708,7308,NA,"000901"
"762",30.683515,-88.07481,2045,7308,NA,"000902"
"763",30.676923,-88.073665,1627,7308,NA,"000903"
"764",30.687069,-88.061152,2058,7308,NA,"001001"
"765",30.678943,-88.060013,2176,7308,NA,"001002"
"766",30.678115,-88.049973,2244,7308,NA,"001100"
"767",30.697186,-88.053959,3484,7308,NA,"001200"
"768",30.665247,-88.063189,3045,7308,NA,"001302"
"769",30.667717,-88.077077,2172,7308,NA,"001400"
"770",30.655443,-88.077872,2164,7308,NA,"001501"
"771",30.657751,-88.068603,1608,7308,NA,"001502"
"772",30.596582,-88.070712,2634,7308,NA,"001800"
"773",30.592135,-88.088863,2254,7308,NA,"001901"
"774",30.604083,-88.094212,3418,7308,NA,"001902"
"775",30.619413,-88.112557,1819,7308,NA,"002000"
"776",30.642344,-88.110673,3906,7308,NA,"002100"
"777",30.650237,-88.100773,2850,7308,NA,"002200"
"778",30.650473,-88.092236,2188,7308,NA,"002301"
"779",30.650727,-88.085104,2007,7308,NA,"002302"
"780",30.66952,-88.091203,3761,7308,NA,"002400"
"781",30.681158,-88.091569,3439,7308,NA,"002501"
"782",30.691268,-88.089996,2339,7308,NA,"002502"
"783",30.704117,-88.106809,2682,7308,NA,"002600"
"784",30.694841,-88.114056,2446,7308,NA,"002700"
"785",30.682572,-88.111273,4536,7308,NA,"002800"
"786",30.666463,-88.114267,3667,7308,NA,"002900"
"787",30.629998,-88.139921,3144,7308,NA,"003000"
"788",30.643076,-88.145945,4370,7308,NA,"003100"
"789",30.656115,-88.153288,2768,7279,6615,"003202"
"790",30.668377,-88.159116,3629,7279,6615,"003203"
"791",30.669697,-88.140968,4769,7308,NA,"003204"
"792",30.659912,-88.142431,3557,7308,NA,"003205"
"793",30.680678,-88.138774,2683,7308,NA,"003301"
"794",30.699109,-88.136242,4674,7279,6615,"003302"
"795",30.729947,-88.141092,3693,7279,6615,"003402"
"796",30.714273,-88.197626,2540,7279,6615,"003404"
"797",30.71346,-88.182579,1899,7279,6615,"003405"
"798",30.714318,-88.150154,2791,7279,6615,"003406"
"799",30.747032,-88.206369,7135,7279,6615,"003407"
"800",30.725658,-88.174231,3994,7279,6615,"003408"
"801",30.698287,-88.161622,3664,7279,6615,"003501"
"802",30.685056,-88.159696,2561,7279,6615,"003502"
"803",30.699332,-88.200328,1532,7279,6615,"003602"
"804",30.694275,-88.186031,791,7279,6615,"003605"
"805",30.682467,-88.181699,3125,7279,6615,"003606"
"806",30.68711,-88.198741,3805,7279,6615,"003607"
"807",30.706619,-88.186353,1300,7279,6615,"003608"
"808",30.669505,-88.198031,3425,7279,6615,"003703"
"809",30.668045,-88.18017,4259,7279,6615,"003704"
"810",30.650397,-88.197675,4379,7279,6615,"003705"
"811",30.650316,-88.184721,3163,7279,6615,"003706"
"812",30.654605,-88.172303,4477,7279,6615,"003707"
"813",30.627319,-88.195617,3833,7279,6615,"003708"
"814",30.625371,-88.179103,5762,7279,6615,"003709"
"815",30.629828,-88.164827,4402,7279,6615,"003710"
"816",30.792812,-88.046872,1467,7308,NA,"003800"
"817",30.728332,-88.110939,2076,7308,NA,"003901"
"818",30.725759,-88.101929,969,7308,NA,"003902"
"819",30.739813,-88.097578,2538,7308,NA,"004000"
"820",30.73128,-88.093678,910,7308,NA,"004100"
"821",30.751158,-88.086578,1303,7308,NA,"004800"
"822",30.749959,-88.115326,3289,7279,6615,"004900"
"823",30.76091,-88.100208,1872,7308,NA,"005000"
"824",30.761538,-88.088017,1557,7308,NA,"005100"
"825",30.763248,-88.079032,1534,7308,NA,"005200"
"826",30.775693,-88.086093,1990,7308,NA,"005300"
"827",30.808656,-88.084817,4068,7308,NA,"005400"
"828",30.820847,-88.07457,2973,7308,NA,"005500"
"829",30.8525,-88.053636,7164,7308,NA,"005600"
"830",30.887465,-88.083019,7182,7279,6615,"005700"
"831",31.084626,-88.054369,4942,7135,6890,"005800"
"832",30.984544,-88.252018,4538,7279,6615,"005900"
"833",31.087976,-88.246848,4996,6627,NA,"006000"
"834",30.790058,-88.214608,2941,7279,6615,"006102"
"835",30.765069,-88.149437,5080,7279,6615,"006103"
"836",30.870031,-88.237823,4592,7279,6615,"006104"
"837",30.817249,-88.159414,6575,7279,6615,"006105"
"838",30.842387,-88.34241,6036,7279,6615,"006200"
"839",30.784982,-88.294032,10520,7279,6615,"006301"
"840",30.752107,-88.248492,6313,7279,6615,"006302"
"841",30.714367,-88.24549,4702,7279,6615,"006402"
"842",30.67868,-88.254729,1821,7279,6615,"006403"
"843",30.658048,-88.245604,10046,7279,6615,"006404"
"844",30.665262,-88.215491,6901,7279,6615,"006405"
"845",30.641922,-88.277289,7548,7279,6615,"006406"
"846",30.685902,-88.339165,6016,7279,6615,"006407"
"847",30.560255,-88.261141,4878,7279,6615,"006501"
"848",30.558932,-88.323125,11958,7279,6615,"006502"
"849",30.462854,-88.341397,5548,6951,NA,"006600"
"850",30.465149,-88.248394,7341,6951,NA,"006701"
"851",30.513884,-88.234619,4064,6951,NA,"006702"
"852",30.616654,-88.228145,7958,7279,6615,"006801"
"853",30.595024,-88.187531,3280,7279,6615,"006802"
"854",30.569764,-88.219312,7604,7279,6615,"006901"
"855",30.581338,-88.188351,3973,7279,6615,"006902"
"856",30.573353,-88.120074,4559,7308,NA,"007000"
"857",30.548524,-88.192599,4717,7308,NA,"007101"
"858",30.536651,-88.165239,3110,7308,NA,"007102"
"859",30.476613,-88.127723,3390,6951,NA,"007103"
"860",30.458206,-88.196527,2999,6951,NA,"007201"
"861",30.326753,-88.122397,2771,7868,NA,"007202"
"862",30.407092,-88.240867,4439,6951,NA,"007300"
"863",30.623977,-88.079733,3647,7308,NA,"007400"
"864",30.744475,-88.081868,1856,7308,NA,"007500"
"865",30.738425,-88.072728,2371,7308,NA,"007600"
"866",30.729932,-88.085259,1563,7308,NA,"007700"
"867",31.719061,-87.17781,1341,6730,NA,"075600"
"868",31.738689,-87.415756,1867,6558,5948,"075700"
"869",31.587355,-87.258201,1500,6714,NA,"075800"
"870",31.517035,-87.360793,6323,6714,NA,"075900"
"871",31.507286,-87.303457,3542,6714,NA,"076000"
"872",31.419266,-87.376668,6681,6714,NA,"076100"
"873",31.315253,-87.578355,1814,6714,NA,"076200"
"874",32.381033,-86.303565,1174,6708,5307,"000100"
"875",32.372084,-86.309481,1605,6708,5307,"000200"
"876",32.407155,-86.295049,1666,6708,5307,"000300"
"877",32.400915,-86.281975,4893,6708,5307,"000400"
"878",32.381209,-86.282408,3656,6589,NA,"000500"
"879",32.37231,-86.292129,1148,6708,5307,"000600"
"880",32.362681,-86.308767,1388,6708,5307,"000700"
"881",32.385036,-86.354231,2515,6708,5307,"000900"
"882",32.365243,-86.341011,1369,6708,5307,"001000"
"883",32.359485,-86.330646,3569,6708,5307,"001100"
"884",32.359917,-86.317952,1771,6708,5307,"001200"
"885",32.351483,-86.306448,2497,6708,5307,"001300"
"886",32.352713,-86.291822,3618,6708,5307,"001400"
"887",32.361505,-86.286013,3760,6589,NA,"001500"
"888",32.374473,-86.274674,3769,6589,NA,"001600"
"889",32.371304,-86.254445,5463,6589,NA,"001700"
"890",32.392333,-86.266101,3411,6589,NA,"001800"
"891",32.393902,-86.251356,3151,6589,NA,"001900"
"892",32.340808,-86.271017,4554,6589,NA,"002000"
"893",32.3355,-86.290553,4091,6589,NA,"002100"
"894",32.335273,-86.308016,4518,6708,5307,"002201"
"895",32.322451,-86.310554,1185,6708,5307,"002202"
"896",32.338262,-86.32008,3136,6708,5307,"002300"
"897",32.343783,-86.333891,2008,6708,5307,"002400"
"898",32.416427,-86.274804,2754,6708,5307,"002500"
"899",32.390277,-86.231452,5956,6589,NA,"002600"
"900",32.372372,-86.230257,4467,6589,NA,"002700"
"901",32.335539,-86.252987,4220,6589,NA,"002800"
"902",32.316678,-86.248241,8217,6589,NA,"002900"
"903",32.347221,-86.359882,3344,6708,5307,"003000"
"904",32.318621,-86.289431,3774,6589,NA,"003100"
"905",32.30917,-86.264457,5724,6589,NA,"003200"
